Unnamed: 0,frequency,attack-angle,chord-length,free-stream-velocity,suction-side-displacement-thickness,scaled-sound-pressure,log_frequency,sqrt_frequency,log_chord,sqrt_chord,log_thickness,sqrt_thickness
504,2000,0.0,0.1524,31.7,0.00209405,128.907,7.601402334583733,44.721359549995796,0.14184672422823638,0.3903844259188627,0.0020918605333344084,0.0457607910770782
505,2500,0.0,0.1524,31.7,0.00209405,125.867,7.824445930877619,50.0,0.14184672422823638,0.3903844259188627,0.0020918605333344084,0.0457607910770782
506,3150,0.0,0.1524,31.7,0.00209405,124.207,8.055475141757274,56.124860801609124,0.14184672422823638,0.3903844259188627,0.0020918605333344084,0.0457607910770782
507,4000,0.0,0.1524,31.7,0.00209405,123.807,8.294299608857235,63.245553203367585,0.14184672422823638,0.3903844259188627,0.0020918605333344084,0.0457607910770782
508,5000,0.0,0.1524,31.7,0.00209405,122.397,8.517393171418904,70.71067811865476,0.14184672422823638,0.3903844259188627,0.0020918605333344084,0.0457607910770782
509,6300,0.0,0.1524,31.7,0.00209405,119.737,8.748463629942055,79.37253933193772,0.14184672422823638,0.3903844259188627,0.0020918605333344084,0.0457607910770782
510,8000,0.0,0.1524,31.7,0.00209405,117.957,8.987321812850125,89.44271909999159,0.14184672422823638,0.3903844259188627,0.0020918605333344084,0.0457607910770782
511,630,2.7,0.1524,71.3,0.00243851,127.404,6.447305862541213,25.099800796022265,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
512,800,2.7,0.1524,71.3,0.00243851,127.394,6.68586094706836,28.284271247461902,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
513,1000,2.7,0.1524,71.3,0.00243851,128.774,6.90875477931522,31.622776601683793,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
514,1250,2.7,0.1524,71.3,0.00243851,130.144,7.1316985104669115,35.35533905932738,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
515,1600,2.7,0.1524,71.3,0.00243851,130.644,7.3783837129967145,40.0,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
516,2000,2.7,0.1524,71.3,0.00243851,130.114,7.601402334583733,44.721359549995796,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
517,2500,2.7,0.1524,71.3,0.00243851,128.334,7.824445930877619,50.0,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
518,3150,2.7,0.1524,71.3,0.00243851,127.054,8.055475141757274,56.124860801609124,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
519,4000,2.7,0.1524,71.3,0.00243851,126.534,8.294299608857235,63.245553203367585,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
520,5000,2.7,0.1524,71.3,0.00243851,124.364,8.517393171418904,70.71067811865476,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
521,6300,2.7,0.1524,71.3,0.00243851,121.944,8.748463629942055,79.37253933193772,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
522,8000,2.7,0.1524,71.3,0.00243851,120.534,8.987321812850125,89.44271909999159,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
523,10000,2.7,0.1524,71.3,0.00243851,116.724,9.210440366976517,100.0,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
524,12500,2.7,0.1524,71.3,0.00243851,113.034,9.433563920090563,111.80339887498948,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
525,16000,2.7,0.1524,71.3,0.00243851,110.364,9.680406499268875,126.49110640673517,0.14184672422823638,0.3903844259188627,0.002435541659063332,0.0493812717535707
526,500,2.7,0.1524,39.6,0.00294804,121.009,6.2166061010848646,22.360679774997898,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
527,630,2.7,0.1524,39.6,0.00294804,125.809,6.447305862541213,25.099800796022265,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
528,800,2.7,0.1524,39.6,0.00294804,128.829,6.68586094706836,28.284271247461902,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
529,1000,2.7,0.1524,39.6,0.00294804,130.589,6.90875477931522,31.622776601683793,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
530,1250,2.7,0.1524,39.6,0.00294804,130.829,7.1316985104669115,35.35533905932738,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
531,1600,2.7,0.1524,39.6,0.00294804,130.049,7.3783837129967145,40.0,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
532,2000,2.7,0.1524,39.6,0.00294804,128.139,7.601402334583733,44.721359549995796,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
533,2500,2.7,0.1524,39.6,0.00294804,125.589,7.824445930877619,50.0,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
534,3150,2.7,0.1524,39.6,0.00294804,122.919,8.055475141757274,56.124860801609124,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
535,4000,2.7,0.1524,39.6,0.00294804,121.889,8.294299608857235,63.245553203367585,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
536,5000,2.7,0.1524,39.6,0.00294804,121.499,8.517393171418904,70.71067811865476,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
537,6300,2.7,0.1524,39.6,0.00294804,119.209,8.748463629942055,79.37253933193772,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
538,8000,2.7,0.1524,39.6,0.00294804,116.659,8.987321812850125,89.44271909999159,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
539,10000,2.7,0.1524,39.6,0.00294804,112.589,9.210440366976517,100.0,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
540,12500,2.7,0.1524,39.6,0.00294804,108.649,9.433563920090563,111.80339887498948,0.14184672422823638,0.3903844259188627,0.00294370305165328,0.054295856195477755
541,400,5.4,0.1524,71.3,0.00401199,124.121,5.993961427306569,20.0,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
542,500,5.4,0.1524,71.3,0.00401199,126.291,6.2166061010848646,22.360679774997898,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
543,630,5.4,0.1524,71.3,0.00401199,128.971,6.447305862541213,25.099800796022265,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
544,800,5.4,0.1524,71.3,0.00401199,131.281,6.68586094706836,28.284271247461902,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
545,1000,5.4,0.1524,71.3,0.00401199,133.201,6.90875477931522,31.622776601683793,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
546,1250,5.4,0.1524,71.3,0.00401199,134.111,7.1316985104669115,35.35533905932738,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
547,1600,5.4,0.1524,71.3,0.00401199,133.241,7.3783837129967145,40.0,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
548,2000,5.4,0.1524,71.3,0.00401199,131.111,7.601402334583733,44.721359549995796,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
549,2500,5.4,0.1524,71.3,0.00401199,127.591,7.824445930877619,50.0,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
550,3150,5.4,0.1524,71.3,0.00401199,123.311,8.055475141757274,56.124860801609124,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
551,4000,5.4,0.1524,71.3,0.00401199,121.431,8.294299608857235,63.245553203367585,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
552,5000,5.4,0.1524,71.3,0.00401199,120.061,8.517393171418904,70.71067811865476,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
553,6300,5.4,0.1524,71.3,0.00401199,116.411,8.748463629942055,79.37253933193772,0.14184672422823638,0.3903844259188627,0.004003963429305276,0.06334027154978103
554,400,5.4,0.1524,55.5,0.00433288,126.807,5.993961427306569,20.0,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
555,500,5.4,0.1524,55.5,0.00433288,129.367,6.2166061010848646,22.360679774997898,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
556,630,5.4,0.1524,55.5,0.00433288,131.807,6.447305862541213,25.099800796022265,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
557,800,5.4,0.1524,55.5,0.00433288,133.097,6.68586094706836,28.284271247461902,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
558,1000,5.4,0.1524,55.5,0.00433288,132.127,6.90875477931522,31.622776601683793,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
559,1250,5.4,0.1524,55.5,0.00433288,130.777,7.1316985104669115,35.35533905932738,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
560,1600,5.4,0.1524,55.5,0.00433288,130.567,7.3783837129967145,40.0,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
561,2000,5.4,0.1524,55.5,0.00433288,128.707,7.601402334583733,44.721359549995796,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
562,2500,5.4,0.1524,55.5,0.00433288,124.077,7.824445930877619,50.0,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
563,3150,5.4,0.1524,55.5,0.00433288,121.587,8.055475141757274,56.124860801609124,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
564,4000,5.4,0.1524,55.5,0.00433288,119.737,8.294299608857235,63.245553203367585,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
565,5000,5.4,0.1524,55.5,0.00433288,118.757,8.517393171418904,70.71067811865476,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
566,6300,5.4,0.1524,55.5,0.00433288,117.287,8.748463629942055,79.37253933193772,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
567,8000,5.4,0.1524,55.5,0.00433288,114.927,8.987321812850125,89.44271909999159,0.14184672422823638,0.3903844259188627,0.004323520102587868,0.06582461545652964
568,315,5.4,0.1524,39.6,0.00485029,125.347,5.755742213586912,17.74823934929885,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
569,400,5.4,0.1524,39.6,0.00485029,127.637,5.993961427306569,20.0,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
570,500,5.4,0.1524,39.6,0.00485029,129.937,6.2166061010848646,22.360679774997898,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
571,630,5.4,0.1524,39.6,0.00485029,132.357,6.447305862541213,25.099800796022265,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
572,800,5.4,0.1524,39.6,0.00485029,132.757,6.68586094706836,28.284271247461902,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
573,1000,5.4,0.1524,39.6,0.00485029,130.507,6.90875477931522,31.622776601683793,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
574,1250,5.4,0.1524,39.6,0.00485029,127.117,7.1316985104669115,35.35533905932738,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
575,1600,5.4,0.1524,39.6,0.00485029,126.267,7.3783837129967145,40.0,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
576,2000,5.4,0.1524,39.6,0.00485029,124.647,7.601402334583733,44.721359549995796,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
577,2500,5.4,0.1524,39.6,0.00485029,120.497,7.824445930877619,50.0,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
578,3150,5.4,0.1524,39.6,0.00485029,119.137,8.055475141757274,56.124860801609124,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
579,4000,5.4,0.1524,39.6,0.00485029,117.137,8.294299608857235,63.245553203367585,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
580,5000,5.4,0.1524,39.6,0.00485029,117.037,8.517393171418904,70.71067811865476,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
581,6300,5.4,0.1524,39.6,0.00485029,116.677,8.748463629942055,79.37253933193772,0.14184672422823638,0.3903844259188627,0.004838565240496169,0.06964402343345766
582,315,5.4,0.1524,31.7,0.00525474,125.741,5.755742213586912,17.74823934929885,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
583,400,5.4,0.1524,31.7,0.00525474,127.781,5.993961427306569,20.0,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
584,500,5.4,0.1524,31.7,0.00525474,129.681,6.2166061010848646,22.360679774997898,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
585,630,5.4,0.1524,31.7,0.00525474,131.471,6.447305862541213,25.099800796022265,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
586,800,5.4,0.1524,31.7,0.00525474,131.491,6.68586094706836,28.284271247461902,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
587,1000,5.4,0.1524,31.7,0.00525474,128.241,6.90875477931522,31.622776601683793,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
588,1250,5.4,0.1524,31.7,0.00525474,123.991,7.1316985104669115,35.35533905932738,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
589,1600,5.4,0.1524,31.7,0.00525474,123.761,7.3783837129967145,40.0,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
590,2000,5.4,0.1524,31.7,0.00525474,122.771,7.601402334583733,44.721359549995796,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
591,2500,5.4,0.1524,31.7,0.00525474,119.151,7.824445930877619,50.0,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
592,3150,5.4,0.1524,31.7,0.00525474,118.291,8.055475141757274,56.124860801609124,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
593,4000,5.4,0.1524,31.7,0.00525474,116.181,8.294299608857235,63.245553203367585,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
594,5000,5.4,0.1524,31.7,0.00525474,115.691,8.517393171418904,70.71067811865476,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
595,6300,5.4,0.1524,31.7,0.00525474,115.591,8.748463629942055,79.37253933193772,0.14184672422823638,0.3903844259188627,0.0052409820290935565,0.07248958545887815
596,315,7.2,0.1524,71.3,0.00752039,128.713,5.755742213586912,17.74823934929885,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
597,400,7.2,0.1524,71.3,0.00752039,130.123,5.993961427306569,20.0,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
598,500,7.2,0.1524,71.3,0.00752039,132.043,6.2166061010848646,22.360679774997898,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
599,630,7.2,0.1524,71.3,0.00752039,134.853,6.447305862541213,25.099800796022265,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
600,800,7.2,0.1524,71.3,0.00752039,136.023,6.68586094706836,28.284271247461902,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
601,1000,7.2,0.1524,71.3,0.00752039,134.273,6.90875477931522,31.622776601683793,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
602,1250,7.2,0.1524,71.3,0.00752039,132.513,7.1316985104669115,35.35533905932738,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
603,1600,7.2,0.1524,71.3,0.00752039,130.893,7.3783837129967145,40.0,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
604,2000,7.2,0.1524,71.3,0.00752039,128.643,7.601402334583733,44.721359549995796,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
605,2500,7.2,0.1524,71.3,0.00752039,124.353,7.824445930877619,50.0,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
606,3150,7.2,0.1524,71.3,0.00752039,116.783,8.055475141757274,56.124860801609124,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
607,4000,7.2,0.1524,71.3,0.00752039,119.343,8.294299608857235,63.245553203367585,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
608,5000,7.2,0.1524,71.3,0.00752039,118.343,8.517393171418904,70.71067811865476,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
609,6300,7.2,0.1524,71.3,0.00752039,116.603,8.748463629942055,79.37253933193772,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
610,8000,7.2,0.1524,71.3,0.00752039,113.333,8.987321812850125,89.44271909999159,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
611,10000,7.2,0.1524,71.3,0.00752039,110.313,9.210440366976517,100.0,0.14184672422823638,0.3903844259188627,0.007492252847310621,0.08672018219538057
612,250,7.2,0.1524,39.6,0.00909175,127.488,5.5254529391317835,15.811388300841896,0.14184672422823638,0.3903844259188627,0.009050668852904018,0.0953506685870634
613,315,7.2,0.1524,39.6,0.00909175,130.558,5.755742213586912,17.74823934929885,0.14184672422823638,0.3903844259188627,0.009050668852904018,0.0953506685870634
614,400,7.2,0.1524,39.6,0.00909175,132.118,5.993961427306569,20.0,0.14184672422823638,0.3903844259188627,0.009050668852904018,0.0953506685870634
615,500,7.2,0.1524,39.6,0.00909175,132.658,6.2166061010848646,22.360679774997898,0.14184672422823638,0.3903844259188627,0.009050668852904018,0.0953506685870634
